,launch,year,date,kms,points,dep,flight type,pilot name,take off,landing,dist1,dist2,dist3,dist4,route,cat,wing,speed,duration,max alt,BD,lat BD,lon BD,time BD,BA,lat BA,lon BA,time BA,sex
0,millau,2000-2001,10/02/2001,20.0,24.0,0,Aller-Retour,Nicolas PUJOL,puncho d'agast millau,puncho d'agast,10.0,10.0,0.0,0.0,puncho d'agast millau=>puncho d'agastrelais de la puncho-combe du chateau de caylus,bi,Biplace inconnu,0.0,0.0,0.0,relais de la puncho,0.0,0.0,0.0,relais de la puncho,0.0,0.0,0.0,male
1,millau,2000-2001,10/02/2001,18.0,21.6,0,Aller-Retour,Bernard DAVIT,MILLAU 12,MILLAU LA PLAGE,9.0,9.0,0.0,0.0,MILLAU 12=>MILLAU LA PLAGEPuncho d'Agast-Rivière sur tarn,K,Boomerang 10,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,Puncho d'AGAST,0.0,0.0,0.0,male
2,millau,2000-2001,10/02/2001,20.0,24.0,0,Aller-Retour,Denis DELTOUR,Millau Puncho,Millau Puncho,10.0,10.0,0.0,0.0,Millau Puncho=>Millau PunchoAntenne Puncho-Peyrelade,C,Quarx,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,male
3,millau,2000-2001,31/03/2001,16.0,16.0,0,Dist libre,Denis DELTOUR,Millau Brunas,Champs au sud du Mas.,0.0,0.0,0.0,0.0,Millau Brunas=>Champs au sud du Mas.,K,Boomerang 10,0.0,0.0,0.0,Millau Brunas,0.0,0.0,0.0,Mas Trinquié,0.0,0.0,0.0,male
4,millau,2000-2001,12/05/2001,77.2,77.2,12,Dist 2 pts,Marc VILLEMAIN,Millau Puncho d'Agast,centre hippique entrée sud de Marvejols,27.9,36.5,12.8,0.0,"Millau Puncho d'Agast=>centre hippique entrée sud de Marvejolsmaison ouest Ferrussac (4 km au S SE de Meyrueis, Gorges de la Jonte)-église de Bramonas sur la N88 entre Mendes et Marvejols",D,Omega 4,0.0,0.0,0.0,Antenne Puncho d'Agast,0.0,0.0,0.0,pont de Pessil (1 km au sud de Marvejols),0.0,0.0,0.0,male
5,millau,2000-2001,20/06/2001,27.8,33.36,12,Aller-Retour,Denis DELTOUR,Puncho d'Agast Millau,Retour à Brunas,13.9,13.9,0.0,0.0,Puncho d'Agast Millau=>Retour à BrunasCaylus-Cabanne FFVL de site de vol libre Brunas,C,Quarx,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Pont de Cureplat,0.0,0.0,0.0,male
6,millau,2000-2001,25/06/2001,16.0,19.2,12,Aller-Retour,Jacques BERGER,Millau (Puncho d'Agast),Millau (Millau Plage),8.0,8.0,0.0,0.0,Millau (Puncho d'Agast)=>Millau (Millau Plage)Millau (Puncho d'Agast)-La Cresse,C,Quarx,0.0,0.0,0.0,Millau (Puncho d'Agast),0.0,0.0,0.0,Millau (Puncho d'Agast),0.0,0.0,0.0,male
7,millau,2000-2001,27/07/2001,77.0,92.4,12,triangle,Michael GEORGES,Millau - Puncho d'Agast,Millau - Puncho d'Agast,6.0,38.0,33.0,0.0,Millau - Puncho d'Agast=>Millau - Puncho d'AgastMillau - Puncho d'Agast-Aguessac-Le Caylar ( Plat du Larsac,C,Sigma 4,0.0,0.0,0.0,Millau - Puncho d'Agast,0.0,0.0,0.0,Millau - Puncho d'Agast,0.0,0.0,0.0,male
8,millau,2000-2001,25/07/2001,48.0,48.0,12,Dist 1 pt,Christophe ROBIN,Puncho d'agast Millau,Vallerauque,28.0,20.0,0.0,0.0,Puncho d'agast Millau=>VallerauqueMeyrueis,K,Boomerang 10,0.0,0.0,0.0,Décollage,0.0,0.0,0.0,Vallerauque,0.0,0.0,0.0,male
9,millau,2000-2001,31/07/2001,32.0,32.0,12,Dist libre,Alain HERMITTE,millau brunas,le cailar,0.0,0.0,0.0,0.0,millau brunas=>le cailar,D,Aile inconnue cat D,0.0,0.0,0.0,braunas,0.0,0.0,0.0,le cailar,0.0,0.0,0.0,male
10,millau,2000-2001,12/08/2001,48.5,48.5,12,Dist 1 pt,Jean pierre BORIES,MILLAU,Bord route N106 entrée de FAYET,27.0,21.5,0.0,0.0,MILLAU=>Bord route N106 entrée de FAYETMEYRUIES EGLISE,D,Simba,0.0,0.0,0.0,Antenne PUNCHO d'AGAS,0.0,0.0,0.0,Carrefour sortie de FLORAC N106 D998,0.0,0.0,0.0,male
11,millau,2000-2001,17/08/2001,63.5,76.2,12,triangle,Michael GEORGES,Millau-Puncho d'Agast,Millau - Le Golf,21.0,14.5,28.0,0.0,Millau-Puncho d'Agast=>Millau - Le GolfTrèves-Le Rozier -Liaucous-Puech d'Anban,C,Sigma 4,0.0,0.0,0.0,Millau-Puncho d'Agast,0.0,0.0,0.0,Millau - Le Golf,0.0,0.0,0.0,male
12,millau,2000-2001,12/08/2001,16.0,16.0,12,Dist libre,Jean-jacques VAYSSIE,Millau Puncho d'Agast Ouest,1 KM à l'ouest de St Andrée de Vézines,0.0,0.0,0.0,0.0,Millau Puncho d'Agast Ouest=>1 KM à l'ouest de St Andrée de Vézines,A,Electron,0.0,0.0,0.0,Millau Puncho d'Agast Ouest,0.0,0.0,0.0,1 KM à l'ouest de St Andrée de Vézines,0.0,0.0,0.0,male
13,millau,2001-2002,31/03/2002,67.0,67.0,12,Dist libre,Michel ROBERT,MILLAU PUNCHO D'AGAST (12),Intersection D999 et D181 Est de St Hippolyte du Fort (30),0.0,0.0,0.0,0.0,MILLAU PUNCHO D'AGAST (12)=>Intersection D999 et D181 Est de St Hippolyte du Fort (30),K,Boomerang 10,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,D999/D191,0.0,0.0,0.0,male
14,millau,2001-2002,01/04/2002,50.0,50.0,12,Dist libre,Michel ROBERT,MILLAU PUNCHO D'AGAST (12),Est de Marcejols (48),0.0,0.0,0.0,0.0,MILLAU PUNCHO D'AGAST (12)=>Est de Marcejols (48),K,Boomerang 10,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,Truc du Midi,0.0,0.0,0.0,male
15,millau,2001-2002,31/03/2002,68.0,68.0,12,Dist libre,Jean pierre BORIES,MILLAU Puncho,Aerodromme Pic St LOUP,0.0,0.0,0.0,0.0,MILLAU Puncho=>Aerodromme Pic St LOUP,D,Simba,0.0,0.0,0.0,Puncho Antenne,0.0,0.0,0.0,"Pic St LOUP extremite est (Intersection gr60,Pas de Poustrele)",0.0,0.0,0.0,male
16,millau,2001-2002,01/04/2002,50.0,50.0,12,Dist libre,Jean pierre BORIES,MILLAU Puncho,Pied du Truc du midi,0.0,0.0,0.0,0.0,MILLAU Puncho=>Pied du Truc du midi,K,Boomerang 10,0.0,0.0,0.0,Puncho Antenne,0.0,0.0,0.0,Truc du midi ESt de MARVEJOL (Antenne),0.0,0.0,0.0,male
17,millau,2001-2002,17/04/2002,43.0,43.0,12,Dist libre,Jean pierre BORIES,MILLAU Brunas,Bord D9 entrée La Vacquerie,0.0,0.0,0.0,0.0,MILLAU Brunas=>Bord D9 entrée La Vacquerie,K,Boomerang 10,0.0,0.0,0.0,Chalet de Brunas,0.0,0.0,0.0,La Vacquerie intersection D9-D25,0.0,0.0,0.0,male
18,millau,2001-2002,21/04/2002,25.3,25.3,12,Dist libre,William MEVO-GUYOT,Brunas à Millau.,se situe à l'intersection de l'alignementdel'axe de l'autoroute(A75-E11) et l'axe de la frontiére dé,0.0,0.0,0.0,0.0,Brunas à Millau.=>se situe à l'intersection de l'alignementdel'axe de l'autoroute(A75-E11) et l'axe de la frontiére dé,A,Oasis,0.0,0.0,0.0,Décollage de Brunas à Millau.,0.0,0.0,0.0,se situe à l'intersection de l'alignement de l'axe de l'autoroute(A75-E11) et l'axe de la frontiére,0.0,0.0,0.0,male
19,millau,2001-2002,30/04/2002,53.5,53.5,12,Dist libre,Laurence PUILLET-ANSELME,Puncho d'Agast - Millau - Aveyron,Crespin,0.0,0.0,0.0,0.0,Puncho d'Agast - Millau - Aveyron=>Crespin,D,Divine,0.0,0.0,0.0,Puncho d'agast (l'antenne),0.0,0.0,0.0,Crespin (sud d'Antrenas) - Lozère,0.0,0.0,0.0,female
20,millau,2001-2002,12/05/2002,72.0,72.0,12,Dist libre,Pascal WISNIEWSKI,Millau Puncho d'Agast,Sauve (croisement D999-D8),0.0,0.0,0.0,0.0,Millau Puncho d'Agast=>Sauve (croisement D999-D8),C,Sigma 4,0.0,0.0,0.0,Millau Puncho d'agast,0.0,0.0,0.0,Sauve (croisement D999-D8),0.0,0.0,0.0,male
21,millau,2001-2002,12/05/2002,40.0,40.0,12,Dist libre,Bernard DAVIT,Millau 12,Navas,0.0,0.0,0.0,0.0,Millau 12=>Navas,D,Aile inconnue cat D,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,Navas 30,0.0,0.0,0.0,male
22,millau,2001-2002,12/05/2002,29.0,29.0,12,Dist libre,Denis DELTOUR,Puncho d'Agast Millau,Le Jaoul,0.0,0.0,0.0,0.0,Puncho d'Agast Millau=>Le Jaoul,C,Quarx,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Truc du Jaoul,0.0,0.0,0.0,male
23,millau,2001-2002,26/05/2002,15.4,18.48,12,Aller-Retour,Denis DELTOUR,Millau Puncho,Millau le Golf,7.7,7.7,0.0,0.0,Millau Puncho=>Millau le GolfAntenne Puncho-Cimetière La Cresse,bi,Scenic,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,male
24,millau,2001-2002,30/06/2002,32.0,32.0,12,Dist libre,Alain VARGAS,Brunas Millau,Le Caylar,0.0,0.0,0.0,0.0,Brunas Millau=>Le Caylar,bi,Stromboli,0.0,0.0,0.0,Brunas Millau,0.0,0.0,0.0,Le caylar,0.0,0.0,0.0,male
25,millau,2001-2002,29/06/2002,39.0,39.0,12,Dist libre,Pascal WISNIEWSKI,Millau Brunas,Champ 100 m après,0.0,0.0,0.0,0.0,Millau Brunas=>Champ 100 m après,C,Sigma 4,0.0,0.0,0.0,1er épingle route à l'ouest du déco de Brunas,0.0,0.0,0.0,"croisement D9 et chemin de terre au niveau du ""Saut du Cheval"" entre Caylar et Saint Pierre de la Fa",0.0,0.0,0.0,male
26,millau,2001-2002,29/06/2002,39.0,39.0,12,Dist libre,Denis DELTOUR,Millau Brunas,Champ 100 m après,0.0,0.0,0.0,0.0,Millau Brunas=>Champ 100 m après,C,Quarx,0.0,0.0,0.0,1er épingle route à l'ouest du déco de Brunas,0.0,0.0,0.0,"croisement D9 et chemin de terre au niveau du ""Saut du Cheval"" entre Caylar et Saint Pierre de la Fa",0.0,0.0,0.0,male
27,millau,2001-2002,29/06/2002,39.0,39.0,12,Dist libre,Jean pierre BORIES,Millau Brunas,Champ 100 m après,0.0,0.0,0.0,0.0,Millau Brunas=>Champ 100 m après,K,Boomerang 10,0.0,0.0,0.0,1er épingle route à l'ouest du déco de Brunas,0.0,0.0,0.0,"croisement D9 et chemin de terre au niveau du ""Saut du Cheval"" entre Caylar et Saint Pierre de la Fa",0.0,0.0,0.0,male
28,millau,2001-2002,07/07/2002,18.0,21.6,12,Aller-Retour,Pascal WISNIEWSKI,Millau - Puncho,Millau - Atterro du Golf,9.0,9.0,0.0,0.0,Millau - Puncho=>Millau - Atterro du GolfDécollage Puncho-Pinet (S de Rivière/Tarn),C,Sigma 4,0.0,0.0,0.0,Décollage Puncho,0.0,0.0,0.0,Millau - Atterro du Golf,0.0,0.0,0.0,male
29,millau,2001-2002,07/07/2002,18.0,21.6,12,Aller-Retour,Nicolas PUJOL,Millau - Puncho,Millau - Atterro du Golf,9.0,9.0,0.0,0.0,Millau - Puncho=>Millau - Atterro du GolfDécollage Puncho-Pinet (S de Rivière/Tarn),B,Whisper,0.0,0.0,0.0,Décollage Puncho,0.0,0.0,0.0,Millau - Atterro du Golf,0.0,0.0,0.0,male
30,millau,2001-2002,19/07/2002,17.0,20.4,12,Aller-Retour,Bernard SAULNIER,Millau Puncho,Le Golf,8.5,8.5,0.0,0.0,Millau Puncho=>Le GolfRivière sur Tarn-Millau Puncho,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,male
31,millau,2001-2002,19/07/2002,17.0,20.4,12,Aller-Retour,Christel BERTHELEMY,Millau Puncho,Le Golf,8.5,8.5,0.0,0.0,Millau Puncho=>Le GolfRivière sur Tarn-Millau Puncho,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,female
32,millau,2001-2002,20/07/2002,69.5,69.5,12,Dist 1 pt,Philippe FLAMENT,Puncho d'Agast Sud - Millau,D901 sortie Cubières - Lozère,31.0,38.5,0.0,0.0,Puncho d'Agast Sud - Millau=>D901 sortie Cubières - LozèreEglise Sainte Enimie - Lozère,O,Xtra,0.0,0.0,0.0,Pylone Puncho d'Agast,0.0,0.0,0.0,Eglise Cubières - Lozère,0.0,0.0,0.0,male
33,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Denis DELTOUR,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,male
34,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Bernard SAULNIER,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,male
35,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Antoine LAURENS,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,male
36,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Michel QUIENE,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,male
37,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Helene DAVIT,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,female
38,millau,2001-2002,22/07/2002,17.6,21.12,12,Aller-Retour,Christel BERTHELEMY,Millau Puncho,Le Golf,8.8,8.8,0.0,0.0,Millau Puncho=>Le GolfMillau Puncho-Rivière sur Tarn - Pinet,K,Boomerang 10,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,female
39,millau,2001-2002,27/07/2002,27.0,27.0,12,Dist 2 pts,Frederic LELEU,Puncho d'Agast (Millau),derrière le carrefour,12.0,9.0,6.0,0.0,Puncho d'Agast (Millau)=>derrière le carrefourLe Rozier-Les Douzes,A,Samba,0.0,0.0,0.0,Puncho,0.0,0.0,0.0,carrefour D203-D41 (vers St Andre de Vezines),0.0,0.0,0.0,male
40,millau,2001-2002,28/07/2002,17.0,17.0,12,Dist libre,Frederic LELEU,Puncho d'Agast (Millau),Derriere l'Hospitalet (au camping),0.0,0.0,0.0,0.0,Puncho d'Agast (Millau)=>Derriere l'Hospitalet (au camping),K,Boomerang 10,0.0,0.0,0.0,Deco,0.0,0.0,0.0,L'Hospitalet du Larzac,0.0,0.0,0.0,male
41,millau,2001-2002,01/08/2002,71.5,71.5,12,Dist libre,Jean pierre BORIES,MILLAU Puncho d'agast,"Champ ""Pres de Pourels",0.0,0.0,0.0,0.0,"MILLAU Puncho d'agast=>Champ ""Pres de Pourels",D,Simba,0.0,0.0,0.0,Puncho Antenne,0.0,0.0,0.0,St Mathieu de Treviers Intersection D1 Chemin enrée du Village Pont RN 137,0.0,0.0,0.0,male
42,millau,2001-2002,03/08/2002,17.6,21.12,12,Aller-Retour,Celine DUPONT,Millau - Puncho d'Agast,Millau - Le golf,8.8,8.8,0.0,0.0,Millau - Puncho d'Agast=>Millau - Le golfPuncho d'Agast-Chateau de Caylus,B,Iota 2,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,Puncho d'Agast,0.0,0.0,0.0,male
43,millau,2001-2002,27/08/2002,18.0,21.6,12,Aller-Retour,Frederic LELEU,Puncho d'Agast - Millau,attero Millau,9.0,9.0,0.0,0.0,Puncho d'Agast - Millau=>attero MillauPuncho d'Agast - Millau-Pinet (en face de Riviere/Tarn),A,Samba,0.0,0.0,0.0,Puncho d'Agast - Millau,0.0,0.0,0.0,Puncho d'Agast - Millau,0.0,0.0,0.0,male
44,millau,2002-2003,07/09/2002,24.4,24.4,12,Dist 1 pt,Pascal WISNIEWSKI,Millau Puncho,Lanuejols (D28 - Entrée du Village),16.6,7.8,0.0,0.0,Millau Puncho=>Lanuejols (D28 - Entrée du Village)Vessac,C,Sigma 4,0.0,0.0,0.0,Millau Puncho,0.0,0.0,0.0,Lanuejols (D28 - Entrée du Village),0.0,0.0,0.0,male
45,millau,2002-2003,26/10/2002,17.0,20.4,12,Aller-Retour,Pascal WISNIEWSKI,Millau - Puncho,Millau - Le Golf,8.5,8.5,0.0,0.0,Millau - Puncho=>Millau - Le GolfLa Cresse-Millau - Puncho,C,Sigma 4,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,male
46,millau,2002-2003,26/10/2002,17.0,20.4,12,Aller-Retour,Denis DELTOUR,Millau - Puncho,Millau - Le Golf,8.5,8.5,0.0,0.0,Millau - Puncho=>Millau - Le GolfLa Cresse-Millau - Puncho,K,Boomerang 10,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,male
47,millau,2002-2003,26/10/2002,17.0,20.4,12,Aller-Retour,Guy-cedric GALEA,Millau - Puncho,Millau - Le Golf,8.5,8.5,0.0,0.0,Millau - Puncho=>Millau - Le GolfLa Cresse-Millau - Puncho,K,Boomerang 10,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,male
48,millau,2002-2003,04/03/2003,15.5,18.6,12,Aller-Retour,Denis DELTOUR,Millau Puncho,Millau le Golf,7.74,7.74,0.0,0.0,Millau Puncho=>Millau le GolfAntenne Puncho-Cimetière La Cresse,C,Quarx,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,male
49,millau,2002-2003,04/03/2003,15.5,18.6,12,Aller-Retour,Christel BERTHELEMY,Millau Puncho,Millau le Golf,7.74,7.74,0.0,0.0,Millau Puncho=>Millau le GolfAntenne Puncho-Cimetière La Cresse,A,Electron,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,female
50,millau,2002-2003,04/03/2003,15.5,18.6,12,Aller-Retour,Lionel FARGAL,Millau Puncho,Millau le Golf,7.74,7.74,0.0,0.0,Millau Puncho=>Millau le GolfAntenne Puncho-Cimetière La Cresse,A,Electron,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,male
51,millau,2002-2003,10/03/2003,25.0,25.0,12,Dist libre,David CALMETTES,millau,les vignes,0.0,0.0,0.0,0.0,millau=>les vignes,C,Sigma 5,0.0,0.0,0.0,la pouchot,0.0,0.0,0.0,le rossier,0.0,0.0,0.0,male
52,millau,2002-2003,17/03/2003,15.5,18.6,12,Aller-Retour,Claude CHAMP,Millau Puncho,Le Golf,7.75,7.75,0.0,0.0,Millau Puncho=>Le GolfAntenne Puncho-La Cresse,K,Boomerang 10,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Pucho,0.0,0.0,0.0,male
53,millau,2002-2003,17/03/2003,15.5,18.6,12,Aller-Retour,Lionel FARGAL,Millau Puncho,Le Golf,7.75,7.75,0.0,0.0,Millau Puncho=>Le GolfAntenne Puncho-La Cresse,A,Electron,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Pucho,0.0,0.0,0.0,male
54,millau,2002-2003,19/03/2003,68.5,68.5,12,Dist libre,Jean-francois THUREL,Millau Brunas,Champ au bord de la route...,0.0,0.0,0.0,0.0,Millau Brunas=>Champ au bord de la route...,B,Proton,0.0,0.0,0.0,Déco Brunas,0.0,0.0,0.0,Carrefour D13 et D13E entre Roujan et Pézenas (34),0.0,0.0,0.0,male
55,millau,2002-2003,21/04/2003,30.3,30.3,12,Dist 1 pt,Antoine LAURENS,Millau Puncho,Champ au bord de la route...Sud de Cornus,15.1,15.2,0.0,0.0,"Millau Puncho=>Champ au bord de la route...Sud de CornusCimetierre ""Les Liquisses""",B,Proton,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Cimetierres Cornus,0.0,0.0,0.0,male
56,millau,2002-2003,24/04/2003,62.0,62.0,12,Dist 2 pts,Antoine LAURENS,Millau Puncho,Champ entre D187 et rivière,27.6,20.5,13.9,0.0,Millau Puncho=>Champ entre D187 et rivièrePylone Télécom Nord de Meyrueis-Belvédaire du Point Sublime (Nord des Vignes),O,P70,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Station d'épuration du Rozier,0.0,0.0,0.0,male
57,millau,2002-2003,26/04/2003,50.7,50.7,12,Dist 1 pt,Antoine LAURENS,Millau Puncho,Champ Nord du Pont du Tarn,34.8,15.9,0.0,0.0,Millau Puncho=>Champ Nord du Pont du TarnCol du Perjuret,O,P70,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Pont du Tarn ( Nord de Florac),0.0,0.0,0.0,male
58,millau,2002-2003,26/04/2003,50.7,50.7,12,Dist 1 pt,Jean pierre BORIES,Millau Puncho,Champ Nord du Pont du Tarn,34.8,15.9,0.0,0.0,Millau Puncho=>Champ Nord du Pont du TarnCol du Perjuret,A,Keara,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Pont du Tarn ( Nord de Florac),0.0,0.0,0.0,male
59,millau,2002-2003,02/05/2003,22.0,22.0,12,Dist 1 pt,Bernard ASTRUC,puncho agast Millau,Vessac,5.0,17.0,0.0,0.0,puncho agast Millau=>VessacPaulhe,C,Sigma 5,0.0,0.0,0.0,puncho,0.0,0.0,0.0,Toualiére(entre Vessac et Aluech),0.0,0.0,0.0,male
60,millau,2002-2003,02/05/2003,27.0,32.4,12,triangle,Bernard CAZALET,puncho agast Millau,Millau plage,10.0,4.5,12.5,0.0,puncho agast Millau=>Millau plagePuech Fontaneilles-Peyreleau-Puncho,O,Bagheera,0.0,0.0,0.0,puncho,0.0,0.0,0.0,Millau plage,0.0,0.0,0.0,male
61,millau,2002-2003,11/05/2003,48.0,48.0,12,Dist libre,Pascal WISNIEWSKI,Millau - Puncho,Champ 1km au sud du col,0.0,0.0,0.0,0.0,Millau - Puncho=>Champ 1km au sud du col,C,Sigma 4,0.0,0.0,0.0,Millau - Puncho,0.0,0.0,0.0,Col de Montmirat,0.0,0.0,0.0,male
62,millau,2002-2003,11/05/2003,79.2,79.2,12,Dist libre,Christophe CATHALA,Millau Puncho,Travers de Malranquet,0.0,0.0,0.0,0.0,Millau Puncho=>Travers de Malranquet,C,Quarx,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Sommet de Ponsonnière (48) 1132 (N 44°33.046 E 003°52.856),0.0,0.0,0.0,male
63,millau,2002-2003,11/05/2003,24.0,24.0,12,Dist libre,Thierry MARTIN,Millau Puncho,Grottes de Dargilan,0.0,0.0,0.0,0.0,Millau Puncho=>Grottes de Dargilan,C,Sport,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Grottes de Dargilan,0.0,0.0,0.0,male
64,millau,2002-2003,11/05/2003,19.0,19.0,12,Dist libre,Denis DELTOUR,Millau Puncho,Buffarel,0.0,0.0,0.0,0.0,Millau Puncho=>Buffarel,bi,Scenic,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Réservoir de St-Pierre-des-Tripiers,0.0,0.0,0.0,male
65,millau,2002-2003,11/05/2003,18.3,21.96,12,triangle,Denis DELTOUR,Millau Puncho,Millau le Golf,5.0,8.9,4.4,0.0,Millau Puncho=>Millau le GolfAntenne Puncho-Décollage de Brunas-Pont de Paulhe,bi,Scenic,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,male
66,millau,2002-2003,11/05/2003,25.2,25.2,12,Dist libre,Philippe BOTLAN,Puncho d'Agast Millau,Bord de route La Parade,0.0,0.0,0.0,0.0,Puncho d'Agast Millau=>Bord de route La Parade,K,Boomerang 10,0.0,0.0,0.0,Antenne Puncho,0.0,0.0,0.0,Carrefour sud de la D63 à La Parade (Causse Méjean),0.0,0.0,0.0,male
67,millau,2002-2003,14/06/2003,18.0,21.6,12,Aller-Retour,Christel BERTHELEMY,millau puncho,millau golf,9.0,9.0,0.0,0.0,millau puncho=>millau golfantenne puncho d'agast-caylus,A,Electron,0.0,0.0,0.0,antenne puncho d'agast,0.0,0.0,0.0,antenne puncho d'agast,0.0,0.0,0.0,female
68,millau,2002-2003,15/06/2003,16.0,19.2,12,Aller-Retour,Etienne GOMEZ,Puncho d'Agast (Millau),Atterro Puncho,8.0,8.0,0.0,0.0,Puncho d'Agast (Millau)=>Atterro PunchoAntennes Puncho-Village de la Cresse,B,X-ray,0.0,0.0,0.0,Antennes Puncho,0.0,0.0,0.0,déco Puncho,0.0,0.0,0.0,male
69,millau,2002-2003,15/06/2003,16.0,19.2,12,Aller-Retour,Belen ROSADO-BOULET,Puncho d'Agast (Millau),Atterro Puncho,8.0,8.0,0.0,0.0,Puncho d'Agast (Millau)=>Atterro PunchoAntennes Puncho-Village de la Cresse,B,Vibe,0.0,0.0,0.0,Antennes Puncho,0.0,0.0,0.0,déco Puncho,0.0,0.0,0.0,male
70,millau,2002-2003,15/06/2003,16.0,19.2,12,Aller-Retour,Lionel GERBEAU,Puncho d'Agast (Millau),Atterro Puncho,8.0,8.0,0.0,0.0,Puncho d'Agast (Millau)=>Atterro PunchoAntennes Puncho-Village de la Cresse,C,Octane,0.0,0.0,0.0,Antennes Puncho,0.0,0.0,0.0,déco Puncho,0.0,0.0,0.0,male
71,millau,2002-2003,15/06/2003,16.0,19.2,12,Aller-Retour,Nathalie GENTES,Puncho d'Agast (Millau),Atterro Puncho,8.0,8.0,0.0,0.0,Puncho d'Agast (Millau)=>Atterro PunchoAntennes Puncho-Village de la Cresse,C,Sport,0.0,0.0,0.0,Antennes Puncho,0.0,0.0,0.0,déco Puncho,0.0,0.0,0.0,female
72,millau,2002-2003,21/06/2003,55.0,55.0,12,Dist 1 pt,Olivier VANDOOLAEGHE,MILLAU,ST Pierre de la Fage,49.0,6.0,0.0,0.0,MILLAU=>ST Pierre de la FageST BAUDILLE,C,Diamant,0.0,0.0,0.0,Brunas antenne,0.0,0.0,0.0,lA VACQUERIE,0.0,0.0,0.0,male
